date,username,tweet
5/10/2022 9:27,kontenislam_com,"Sultan Brunei Terapkan Hukuman Tegas untuk LGBT, Disana Kaum Sodom Ketakutan, Disini Cengengesan Malah Diberi Panggung Dipromosiin  https://t.co/sBfcdWR6eK"
5/10/2022 9:27,lieur_238,"Ketika ada wanita tulen yg berhijab, kaum tolol bilang itu bukan budaya asli pribumi...  Ketika ada wanita dan pria pelaku LGBT diundang ke channel c botak,kaum tolol bilang bahwa itu kebebasan dalam berhubungan,,,,  Berarti LGBT budaya🤔🤔🤔....?"
5/10/2022 9:27,koplakcofi,"@mamad93 @kompascom Semoga anak anda ga kena sodom om, atau anda juga gay? Sehingga anda berfikir LGBT boleh di sebarluaskan?"
5/10/2022 9:27,AntiCBongKDrun_,"@Men4Ego @estiningsihdwi Lah beda donk, twitter kan media bukan ideologi, twitter mereka jadikan alat utk dukung LGBT, ya dipake lagi lah buat kampanye balik melawannya, klo istilah dlm perang itu melawan musuh dgn cara merampas senjata musuh"
5/10/2022 9:27,kontenislam_com,"Cerdas Ustadz Adi Hidayat 👍, Pendukung LGBT Langsung Terbungkam!  https://t.co/vGiIdxoV49"
5/10/2022 9:27,cigrgets,@Yamaccha Lebih tepatnya sih LGBT HARAM TAPI ZINA DAN PACARAN GA HARAM 👍
5/10/2022 9:27,kontenislam_com,UNDP Kucurkan Rp 108 M Untuk Dukung LGBT di Indonesia !!!  https://t.co/sJhitw7ODD
5/10/2022 9:26,crowdedrep,Yaudah minta obatnya dong pak pake apa ya? Paracetamol bisa ga? Tolak angin? Ada vaksinnya ga sih? Takut jadi lgbt juga soalnya
5/10/2022 9:26,EraDigitalBiz,@cybsquad_ Emang Negara makin Amburadul aja mulain LGBT dipromosikan si Deddy lebih baik channel yg tidak mendidik di  #UnsubscribePodcastCorbuzier
5/10/2022 9:26,rivaldosiagiann,"@BlueHooligan_33 Ai abi mah mangga2 wae nu bade LGBT teu ngalarang, abi teu ngadukung oge. Tapi tong menta bisa bebas, dipublis di Indonesia atau nepika bangga bisa jadi LGBT di dieu komo dibere panggung mah. 😁"
5/10/2022 9:26,jaka0917,@maspiyuaja kalo masalah trisuaka sma  zinidin yang nyinyir babangtamvan cpet channel trunnya..  lah ini yang jelas jelas ngasih panggung buat lgbt. kaya yang ngasih contoh klo lgbt itu baik..  pdhal mah itu penyakit..
5/10/2022 9:26,uindfleuret,"Jahat? Kekerasan? Gimana maksudnya?  Kalo menentang, melawan, dan menolak keras lgbt malah baperan dan dianggap jahat pada mereka? Tindak kekerasan?  Malah emang itu yang seharusnya dilakukan.  Jangankan lgbt, hukuman zina aja deraan/ dirajam. Dan itu bukan kekerasan 🙂🙏🏻"
5/10/2022 9:26,Taufanpanjaita1,"@Lady_Zeebo @hnurwahid @MardaniAliSera Informasinya Gudangnya LGBT : Depok, Padang. Daerah/Kota mana lagi ? Jawabnya: Gampang... cari aja data dimana Sarangnya PKS, so pasti disitu juga gudangnya LGBT Oh.. gitu ya"
5/10/2022 9:26,Hendrikorachman,LGBT +62 miliki agama&amp;beribadah hanya orientasi sex berbeda.Begitu juga oknum ulama/politikus tapi nafsu birahi berkuasa melebihi nafsu sex LGBT yaitu merusak negara Cc @jokowi @ListyoSigitP @mohmahfudmd @fahiraidris @Fahrihamzah @UniEbby @febridiansyah @MardaniAliSera @Uki23
5/10/2022 9:25,Uam41,"@Nisanurulhs cuma tanya,dan jika klo lw nikah trs anak lw LGBT pake plus,apa lw mendukung anak lw biar ttp jd lgbt?jwb pls"
5/10/2022 9:25,RisadAdi,@Sound01Only nunggu pemerintah lambat....sbg masyarakat jika di lingkungan kita ada LGBT sikat......!!!!
5/10/2022 9:25,kontenislam_com,MUI Kecam Deddy Corbuzier yang Tayangkan Pasangan LGBT  https://t.co/OTfRG2vPoG
5/10/2022 9:25,nano2cinta,"@cholilnafis LGBT tetap slamanya ketidaknormalan. Krna seiring berjalannya waktu, LGBT mulai merambah karena ingin coba2 dan juga disebabkan karena trauma berhubungan dg lawan jenis. #boikotPodcastDeddyCorbuzier  @KPAI_official"
5/10/2022 9:25,ksatriaretuit,@teiradwain1111 @dezuhan @HisyamMochtar Debat selese jika LGBT nya tobat 🙏🙏
5/10/2022 9:25,kontenislam_com,"Undang Pasangan LGBT, Deddy Corbuzier Dikecam dan Kehilangan 8 Juta Follower  https://t.co/CwUw9v3cYB"
5/10/2022 9:25,Digil_,"Kamu mau jd LGBT urusanmu! Tapi kalau sampai teriak-teriak, mengajak-ajak, dan memamerkan aktivitas LGBTmu di muka umum kamu tolol.  Kalaupun gak ada neraka, hidupmu akan tersiksa dan serba terbatas sendiri kok nantinya."
5/10/2022 9:25,Icu663,"Sultan Brunei Terapkan Hukuman Tegas untuk LGBT, Disana Kaum Sodom Ketakutan, Disini Cengengesan Malah Diberi Panggung Dipromosiin | PORTAL ISLAM  https://t.co/w2kC0RfKkK"
5/10/2022 9:25,democrazymedia,"Deddy Corbuzier Angkat Pasangan LGBT, Forum Kiai Muda: Katanya Nasionalis, Kok Merusak Bangsanya Sendiri?  https://t.co/hne2RFzTmY"
5/10/2022 9:24,asasfuro,"LGBT jangan hanya menyerang dady cobuzer.  Pastikan MUI, NU dan Muhammadiyah bersuara keras untuk itu. @hnurwahid @AzzamIzzulhaq @maspiyuaja @muhammadiyah @PPPemudaMu @NahdatulUlama1 @MUIPusat  https://t.co/pv0IETrOo6"
5/10/2022 9:24,DewiEmeline2,"#UnsubscribePodcastCorbuzier LGBT Suci Beli tiket Formula E,ga ada pebalap dunia Marques.Kebandar jkt,puas dgn hidangan laut yg segar,buat balita ad aquarium dan langsung pemandangan ke laut,nikmat🤤,mending lu nonton tamiya di play station lebih seru🥳💯👏👏  https://t.co/hggnU296DH"
5/10/2022 9:24,grinrevolusen,@amphorialis @caretocomehome bisa jadi bangga anaknya jadi lgbt gara2 pernah disodomi. jijiquye!
5/10/2022 9:24,AbuKitab1,"@f1_tawan @hafa72340539 @Miss_warawiri @RestyCaayah Ok sy anggap km bukan muslim, sy jelaskan, kisah Luth itu ada dlm Alquran shg tentu bg muslim itu BUKAN kisah tahayul. Itu sbb nya muslim menentang LGBT. Gitu ya. Maaf jika sebelumnya sy bicara kasar."
5/10/2022 9:24,CicadaBontot,"Bgmn pun jg LGBT ada di sekitar kita ,bahkan sy prnh pacaran 6 bln dan putus karena dia berterus-terang seorang lesbi🤒 , dan sampai skrg hub ku masih teman baik ma dia ,kadang malah curhat ttg dunia dia.   #UnsubscribePodcastCorbuzier"
5/10/2022 9:23,abcdafa_,"@Celeb8900 @tompaguci @CNNIndonesia Lalu bagaimana dengan host2 televisi yg berperilaku ngondek layaknya lgbt? Lalu gmn tuh lu menanggapi "" kalau ngondek pasti viral "" ? Viral juga yg buat dari netizen mendukung atau menyukai perilakunya.."
5/10/2022 9:23,JohanTenma,"Kalau ada yang bawa2 dosa karena lo jadi bagian dari LGBT, tanya balik aja : "" udah suci tanpa dosa lo?"""
5/10/2022 9:23,matro_chan14,"@nizamsdq @FafaNaufal @democrazymedia o....jadi kalau bukan orang arab, LGBT di perbolehkan ya?..."
5/10/2022 9:23,EraDigitalBiz,@KRMTRoySuryo2 Emang Negara makin Gila aja LGBT dan Pendukungnya di Era Rezim makin kacau. #UnsubscribePodcastCorbuzier  https://t.co/SpPKljyGnW
5/10/2022 9:23,arulelreal,"LGBT itu harus direhabilitasi karena ia merupakan penyakit ""menular"" yg sangat berbahaya, bukan malah dinormalisasi...  Mereka punya cinta tapi kita punya norma"
5/10/2022 9:23,LamumbaK,Penggiat LGBT Makhluk Zhalim yang dilaknat oleh Allah  https://t.co/fcDJyP1tuK
5/10/2022 9:23,sangatpeduli,Semua akan dipertanggungjawabkan  Hijab | #chatsekskasar | Jessica | LGBT | Winda | Suci | Kim Jong Un | Olive | Elon Musk | #UnsubscribePodcastCorbuzier  https://t.co/VvOYv9J6Qs
5/10/2022 9:22,grinrevolusen,"@kurohana_machi @caretocomehome gak semua pelecehan seksual dari lgbt,  but since lgbt cannot make babies, that's how they increase their numbers = ""sodomizing"" mayoritas lgbt yang aku kenal pasti pernah mengalami pelecehan, trauma seksual dll di masa kecil.  gak usah menutupi! okeh"
5/10/2022 9:22,Cryptoin140,"@Faizsaifany @sukaburung_ @_inijodohmu @Vvvvvz12 Tolol bet dah, lgbt atau lesbi ya sama aja gblk hahahaha, make ilmiah tai segala, orang menyimpang ko masih di mending mendingkan ,mending lesbi daripada gay, woy mikirlah sama aja wkwkwkkw,aneh banget goblok"
5/10/2022 9:22,agentam2,"@urgumgum @caretocomehome Gada agama yg membenarkan dan ga perlu dilegalkan, klo lo masih liat lgbt hanya sebagai having sex with same gender berarti perspective lo perlu dicoba lihat in other side and stand in our shoes"
5/10/2022 9:22,grinrevolusen,"@agentam2 @caretocomehome gak semua pemerkosa emang lgbt,  but since lgbt cannot make babies, that's how they increase their numbers = ""sodomizing"" mayoritas lgbt yang aku kenal pasti pernah mengalami pelecehan, trauma seksual dll di masa kecil.  gak usah menutupi! okeh"
5/10/2022 9:22,Digil_,"Ada orang yang percaya bahwa kalau tetangganya LGBT, Tuhannya bisa murka, lalu memberi azab. Ia sendiri bisa kena azab. Masalahnya bukan pada LGBT, tapi pada orang yang percaya bahwa Tuhannya bisa marah, dan kalau marah tidak pilih-pilih. Yang tidak salah pun bisa kena."
5/10/2022 9:22,capt_10R174,@tvOneNews Kampanye LGBT dana nya buesar mannn
5/10/2022 9:21,islamidotco,"Viral Video Podcast Deddy Corbuzier Undang Pasangan Gay, Ini Pandangan Habib Ali Al-Jufri Tentang LGBT  https://t.co/yswbgEfhJ4  https://t.co/wR0eBc0Fwj"
5/10/2022 9:21,Digil_,"Orang-orang takut dan benci pada LGBT kebanyakan karena agamanya mengatakan bahwa LGBT dilarang. Padahal, kalau mau tetap taat agama? Sebenarnya bukan masalah. Kalau dalam keyakinan Anda LGBT itu dilarang, silakan. Anda tidak usah berperilaku sebagai LGBT. Sederhana sebenarnya."
5/10/2022 9:21,roses_man,"Masalah perkosaan ya dah dihukum, kl boleh pake aturan islam malah dirajam, bkn diundang ke podcast...  Trus loe anti lgbt atau pro sih?"
5/10/2022 9:21,aktualofficial,"Hadirkan Pasangan LGBT, Podcast Deddy Corbuzier Panen Hujatan Sampai Permintaan Take Down  https://t.co/91LjWK5k5m"
5/10/2022 9:21,pemabukagama,"kasihan ya, padahal para lgbt juga ga minta mau dominan feminin atau maskulin saat lahir. eh setelah lahir banyak yang ngehujat"
5/10/2022 9:21,richnkind,"@literarybase baca Evelyn Hugo cuma setengah buku karena ada lgbt nya. Ugly Love bagus, sedih, patah hati, tp agak nyebelin juga. You've Reached Sam belom baca."
5/10/2022 9:21,Belle_Fre,"astagfirullah, ya rabi ya Tuhanku.  segala puji bagi Allah maha pengampun dan penyayang  Kim Jong un, suci, Winda, lgbt  https://t.co/qCtH9uS41N"
5/10/2022 9:20,yulhar13959,"@masbrobolali Saya sendiri sangat sulit, sampai jungkir balik, untuk berusaha memakai suara hati nurani dlm kehidupan sehari hari, sedikit saja berbuat salah ada teguran dlm hati. Demikian juga sebenarnya dgn LGBT, sesungguhnya dlm hati mereka itu ada teguran bahwa itu salah."
5/10/2022 9:20,agentam2,"@urgumgum @caretocomehome Ya Bagus klo ngasi pilihan akhir ke tiap org itu sendiri, tpi bilang  “Tuhan aj kita  langkahi apalagi omongan org fana” seolah lo pemuja sejati Tuhan tanpa melihat lgbt yg sadar telah jdi pendosa lebih brusaha berbuat baik dihal lain. Ketimbang berasa jadi sipaling suci dijlnNya"
5/10/2022 9:20,AdiDKristianto1,"Banyak pula instrumen HAM Universal yang sejalan dgn Hukum Islam, tapi tidak dgn LGBT, maka tidak akan pernah ada titik temu diantara mereka."
5/10/2022 9:20,sangarparila,"@cholilnafis Bukan keberadaan mrk yang kita singkirkan. Fokus utama, LGBT sendiri adalah tentang kerusakan/keanehan orientasi sex menyimpang dan masih bisa disembuhkan sebenernya. Fokus kedua, LGBT ini bisa mempengaruhi/mengajak orang lain. Kedua fokus inilah yang seharusnya kita tolak."
5/10/2022 9:20,abimanyu20072,"@Lady_Zeebo @SoftWarNews @hnurwahid @MardaniAliSera Tar kalo dibikin aturan larangan LGBT, lu ngambek ngga?"
5/10/2022 9:20,FaizalR96000052,@d_ikhwangay @cobeh2021 Babi kafir LGBT
5/10/2022 9:20,Wintercrown1,Nih bukan cuma islam doang sih sbnrnya yg nolak LGBT  #UnsubscribePodcastCorbuzier  #UnsubscribePodcastDeddy
5/10/2022 9:19,kyunonter,@imamfwd @ikhwan_n1zar @notesinsecrecy_ @silencezap @itsanandaa @Yamaccha mjb beda sama dosa lgbt. kaum lgbt kalo udh di adzab kita semua kena. lagian kita ikut dosa beneran kok kalo ngediemin hal hal kek gitu
5/10/2022 9:19,AhmadBai_dlowi,@cholilnafis Buat saya LGBT wajib di musnahkan dari muka bumi
5/10/2022 9:19,ImanTaufiq_13,@estiningsihdwi Para LGBT sadarlah. Para pegiat LGBT berhentilah. Amat sangat bnyk mudharat/keburukan yg sedang kalian persiapkan.  Berhentilah!!
5/10/2022 9:19,Oposisi46,Gempur LGBT Jangan Kasih Ruang. By : KH.Ustadz Hasym Muzadi rohimahulloh  https://t.co/JvrGNyiKtq
5/10/2022 9:19,Just_dhee1203,LGBT itu bukan nya di Apresiasi Tapi kudu di Kremasi  https://t.co/ecytU7r2h5
5/10/2022 9:19,uchiha_joes,"bukanya ngebela LGBT kalau emang g suka tuh yg sekalian gitu loh porno lesbi diliat, drama BL thailand diminati apa karena good looking"
5/10/2022 9:18,AhmadBahro333,@cholilnafis Biar bagaimanapun LGBT tidak bisa di benarkan
5/10/2022 9:18,yana44318565,8. heterosksualitas mnjdi homosksualis trus mnjdi apa lagi? apkh nnti mnjadi lbih gila dn menjijikkan sprti dgn hewan? (naujubillah) mknya Allah mmbenci org2 yg melampaui btas. jk pra lgbt tidk brtobat tdk mntup kmgkinn suatu saat mrka  lbh liar lgi dn mngkin klian bsa jd krbanya
5/10/2022 9:18,yana44318565,7. Yang dikhwtirkan para maksiat LGBT ini suatu saat krna mrka trmsuk org2 yg melampaui batas krna sdh sring homoseksualitas suatu saat mrka akn bosan dgn homoseksualitas dn akhirnya mncari sex menjijikkan lainnya bhkn mngkin lbih parah(naujubillah) nnti alsan merka apa lg? Stlh
5/10/2022 9:18,yana44318565,"1. tema lgbt ini sdh sering dr.zakir naik bhas.""psikologi skrg mmbuktikan bahwa seseorang yg melkukan sesuatu terlampau sring maka akn kehilangan kesenangan akn sesuatu itu"".yg tuhan ijinkan hnya hbungan seksual yg normal yaitu hbungn pria dn wnita dlm pernikhan tp kau menentang"
5/10/2022 9:18,Klepon911,@bobby_risakotta @Lisaamartatara4 Wkwkwkw dari thn 2018 Sumbar paling banyak LGBT nya... Bijimane tuh cerita nya daerah yg terkenal agamis malah juara soal esek2 sejenis.. gue bisa ambil kesimpulannya kalau gini... 🤔 Wuiih serem...
5/10/2022 9:18,mengkudujatuh,"@mirabell___ @lilaccountz justru klo ikut hukum islam, ketahuan lgbt hukumnya dibakar / dilempar dari tempat tinggi. 🤭"
5/10/2022 9:18,suryanililik1,"@republikaonline Kiai Cholil Nafis: LGBT Itu tidak Normal Harus Diobati, Bukan Dibiarkan  @DedyCobuzier  setuju pak ustaz dan jangan dimusuhi ya. Para mualaf cerdas yang meneliti agama barunya akan murtad kembali, contohnya Musa Cerantonio, Sven Kalisch dan masih banyak lagi silahkan searching"
5/10/2022 9:17,yulhar13959,"@masbrobolali Padahal agama itu mendidik hati. Kenapa banyak LGBT di Sumbar dibandingkan daerah lain? Coba anda datang kesana, mereka kebanyakan tidak lagi mengikuti suara hati, hal itu juga terjadi di daerah lain. Jadi marilah kita introspeksi, adakah kita patuh pada suara hati?"
5/10/2022 9:17,apoyo1437,"Smart itu cerdas, cerdas itu memikirkan akhirat dengan manfaatin dunia, bukan jual akhirat untuk kepentingan dunia.  (Ustadz @felixsiauw)  Allah melaknat LGBT.  https://t.co/2e8GzbaE8h"
5/10/2022 9:17,SPOSTid,"Tegas, Ini Nasihat Gus Miftah untuk Deddy Corbuzier usai Undang Pasangan Gay #news #DeddyCorbuzier #LGBT   https://t.co/Na6hsU4Rvy lewat @spost.id"
5/10/2022 9:17,uchiha_joes,"@otongkoil yang lucu teriak² anti LGBT tpi liat lesbi, drama BL thailand soalnya gamtenk"
5/10/2022 9:17,EraDigitalBiz,@ImatDeui Bagusnya selama satu bulan truserua di UP yang mendukung LGBT . Terang2an si Deddy jadi promotor Lgbt di Indonesia. #UnsubscribePodcastCorbuzier  https://t.co/iBbO7BlnRH
5/10/2022 9:17,TangselTerbaru,Imbas Deddy Corbuzier Unggah Podcast LGBT Bareng Ragil: 8 Juta Follower Hilang hingga Hastag Unsubscribe  https://t.co/ycxkE5EZAU
5/10/2022 9:16,halalpediacare,"Semakin hari, LGBT semakin naik daun seolah menjadi tren😥  Semoga kisah kaum Nabi Luth tidak terulang lagi, amit-amit naudzubillah..  https://t.co/2xQto2komU  https://t.co/rlpj2oYivk"
5/10/2022 9:16,Belle_Fre,"jaga baek2 ginjal gaes, temen gue kemaren ada yg meninggal gara2 ga jaga kesehatan.  Kim Jong un, suci, Winda, lgbt  https://t.co/apeCmwshKX"
5/10/2022 9:16,pengobatlukaaa,Lagi flash sale🔥 Botol minuman korea viral 😍  Belinya disini ↩️ 📎 https://t.co/o6hX7Qj9D7 📎 https://t.co/o6hX7Qj9D7  LGBT Winda Kim Jong Un  https://t.co/UKfY2Gaoha
5/10/2022 9:16,almaaa1227,Diskon Besar2an VIVO Special Super Brand Day VIVO hari ini di Shopee ❤️ 🖇️  https://t.co/hOcrJbLsLW Winda Pare Pagii Kim Jong Un KeBas LGBT Olive Thailand THR Habis  https://t.co/CiDL9pmsFV
5/10/2022 9:16,Gaaaaa44,"@igiT_0403 @ibnal_bankalisi @geloraco Logikanya gini ngab, kalau LGBT dikasih panggung orang bakaln bilang ""kalau gua kayak gini gua bakalan terkenal"" tau kan orang kita  kayak gimana? Ngehalalin segala cara agar bisa terkenal. Ujung ujungnya LGBT makin merajalela yang sebenarnya itu bukan budaya kita."
5/10/2022 9:16,Iqbalvanreza,LGBT  https://t.co/vi7AClCdpB
5/10/2022 9:16,sereableine,#UnsubscribePodcastCorbuzier  KLIK LINKNYA Thailand LGBT Kevin besok senin PISB Ginting Pagii SECRET NUMBER IS COMING Daddies  https://t.co/inl6irVjgb
5/10/2022 9:15,n_krz23,@eqrzq @Yamaccha nih ya emang di Indonesia ini banyak banget yang jijik sama gay aku rasa.  terus banyak cowok2 indo yang juga suka nonton lesbian porn meski g dukung LGBT tp heranya menikmati. terus ada banyak jg yg ngomong jijik sama gay tapi kalau lesbi lucu. aneh nggak habis pikir
5/10/2022 9:15,liatono,"@keuangannews_id Negara ini tdk rusak oleh LGBT, mereka bukan pelaku kriminal. Yg merusak bangsa ini adalah paham² radikal yg ingin negara kita seperti Syria dan Yaman. Yg ingin negara kita memberlakukan sistim yg berlaku ribuan tahun lalu."
5/10/2022 9:15,FaishalIshal5,"@padrerav justru orang orang LGBT itu sakit , tapi normalized oleh sebagian orang nah dengan hastag #UnsubscribePodcastCorbuzier adalah bentuk aspirasi dari masyarakat kita bahwa masyrakat menolak segala bentuk normalisasi orang orang LGBT"
5/10/2022 9:15,David88922122,Azab di jaman Nabi Luht sepertinya tidak menjadi pelajaran merka mereka yg mendukung LGBT ini.   #UnsubscribePodcastCorbuzier #UnsubscribePodcastCorbuzier
5/10/2022 9:15,karyajasaarta,@cholilnafis LGBT itu penyakit orqng gila mengatasnamakan hati...
5/10/2022 9:14,Atenqka,Waketum MUI Sesalkan Deddy Corbuzier Undang Pasangan Gay: Sama Saja Membantu Menyebarkan LGBT di Tanah Air  https://t.co/ZzKO43gWEr
5/10/2022 9:14,Mrcrap19,"@msaid_didu Apa kl nonton wawancara lgbt, penonton tau2 berubah jadi kaum lgbt? Apa yg normal tiba2 naksir sama narsum di podcast tsb?"
5/10/2022 9:14,Andrew_Aldi,"#UnsubscribePodcastCorbuzier lagi trending, halah anjeng2 pada sok suci lo pada, orang @corbuzier itu mewakili pertanyaan lo pada, yg mana biasanya kalo punya temen LGBT kan sungkan yak tanya detail, dia mewakili loh, coba deh tonton dari POV yang rasional, jangan sok agamis"
5/10/2022 9:14,yulhar13959,"@masbrobolali Yg menjadi penyebab terjadinya LGBT itu sebenarnya yg tidak tersentuh oleh cerdik pandai atau pemuka agama dimanapun, bukan di Sumbar saja. Contoh, jika anda berbuat jahat, pasti ada teguran dlm hati. Nah! Teguran dlm hati itulah yg sekarang dilupakan oleh kebanyakan manusia."
5/10/2022 9:13,Shukoy26,"@ChalsofRivia @Catatan_ali7 Akhirnya akhlaknya tertuang dalam kata2 anda.. 😅  Ya bkn orok baru borocot jg brother, otak situ sehat? 😅  Kn klo penyanyi ketika awal bisa bicara pun usia 3/4 tahun bisa ketahuan, dr suaranya  Ada anak usia 3/4 tahun LGBT? 😅"
5/10/2022 9:13,rioerl,@negerisosmedd @Ren_xzc @VIVAcoid Yang bahas bahas dosa siape bang? Ga ada hubungannya. Dosa atau enggak itu urusan DC. Tp apa maksud beliau ngundang merek² ini? Ada agenda apa? Mau menormal kan kegiatan LGBT? Lalu dianggap biasa oleh rakyat indo? Mana yg teriak NKRI deadprice? Ini bukan budaya indo lohhh...  https://t.co/ImaESlmUBl
5/10/2022 9:12,AQUILASamuel6,"@cybsquad_ Betul, dan sangat jelas Tuhan tidak menciptakan LGBT, jenis kelamin manusia cuma dua, laki2 dan perempuan"
5/10/2022 9:12,Icu663,"MUALLAF BIADAB INI,HANYA UTK HANCURKAN ISLAM DR DALAM.Deddy Corbuzier Beri Panggung LGBT, Ketua PP Muhammadiyah Anwar Abbas Bilang akan Membuat Manusia Punah  https://t.co/zMSJanlKr0"
5/10/2022 9:11,ksatriaretuit,"@teiradwain1111 @dezuhan @HisyamMochtar Coba dipahami. Yang bilang ente binatang sapa? Perilaku LGBT lebih rendah dari binatang, meski mereka punya KTP manusia."
5/10/2022 9:11,ProfOnline_id,"@Cebongmilitan1 Yang pertama melegalkan LGBT adlh Muslim. Setelah itu diikuti oleh Barat.  Ini ss respon sya dgn informasi cukup jelas. Kalo tak ngerti, silahkan cari penggantimu utk diskusi sama sya.  Bahkan Belanda melegalkan pernikahan sesama LGBT. Itu menurut respon kamu. 😄  https://t.co/YHeVOvXvM1"
5/10/2022 9:11,trreattent,@DolangMas @SoundOfSlave dia bahas logika lgbt mas bukan melarang berhubungan sex
5/10/2022 9:11,irwan_saahh,"@WagimanDeep212_ Tapi emang aneh si klo yg ngasih panggung LGBT kmren gk digruduk kelompok"" yg suka demo berjilid-jilid,, kan mereka selalu triak bela islam, kok ada yg ngasih panggung LGBT gk disenggol,, giliran orang masak babi dan kurma aja langsung digruduk dan diteror."
5/10/2022 9:10,DialogIndonesia,MUI Respon Konten Podcast Deddy Corbuzier yang Tampilkan Pasangan LGBT  https://t.co/PaaUziI5s7
5/10/2022 9:10,Mr_bob1916,"Klo menurut sy, penganut LGBT adl sodara qt jg, cukup dinasehati demi kebaikan, tp tdk dgn cara keras/sanksi  Tapi jg jangan jg dilegalkan.   Patokan hukum di Indonesia adl sarinya sari dari sel hukum d dunia (qt nyaris sempurna!) , jd g cm berpedoman pd 1 agama/dll yg cm 1."
5/10/2022 9:10,M4nlyman,@DevaRachman @cholilnafis Di agama kristen di larang kok lgbt itu dosa malah di agama kristen juga di larang utk poligami...😎
5/10/2022 9:10,fauzidhani,@MrMora38313307 @IndraArifinn @kenseitaizen0 @bayuisyana @edgarhamas Hah emang ada agama yang membenarkan LGBT?
5/10/2022 9:10,pemabukagama,"yang percaya lgbt harus dilarang dan dikutuk kan anda, bukan kami."
5/10/2022 9:09,umikanid,"Nah kan muncul penggiringan opini supaya terkesan masih mending LGBT 🤣  Semua yg dilarang Allah harus dijauhi,bukannya dibanding2in mending yg ini/itu 😪"
5/10/2022 9:09,RomyLestari,"@AnakMasKu @tvOneNews Nie kafir pecinta dubur muncul,, hater anies emang rata2 kaum LGBT"
5/10/2022 9:09,bachtiarazis9,"@ReplikaHebat @ekowboy2 Kalau mikirnya gitu, harusnya anda juga mikir pencuri, pemerkosa, perampok, pembunuh, korupsi, dan segala penyimpangan lainnya juga atas kehendak Allah, knapa mikirnya seolah2 cuma ke kasus LGBT sja?"
5/10/2022 9:09,Hendrikorachman,"Cth lain pengusung khilafah di NKRI, Teroris, Hormat baliho Habib Riziq Shihab, isu islamphilobia di negara mayoristas muslim. Prilaku tsb sama dg prilaku LGBT yaitu HAM. Jadi yg LGBT itu siapa? Cc @jokowi @Fahrihamzah @fahiraidris @mohmahfudmd @fadlizon @ListyoSigitP @UniEbby"
5/10/2022 9:09,Anshar93,@Yamaccha pernyataan ini jdi tdk membenarkan podcast lgbt. semuanya sama2 buruk!
5/10/2022 9:09,imalam_21,Ini termasuk LGBT gk si?🙏🙏  https://t.co/sdYiDLQsnL
5/10/2022 9:08,nanda_suhau,@KontrakanCewek @paper_planne @kucingpetelur Makasih ka sudah belain saya wlw bnyk yg menghujat...inti nya smua agama gak mmbnrkn LGBT..
5/10/2022 9:08,awalkoe,"@tvOneNews Kan sblmnya kampanye kan artis bokep sudah, lgbt kemudian. Layak unfoll dan unsub sudah!"
5/10/2022 9:08,Kanon_energy,"Dalam konteks LGBT Indo: Konten L dan T rada adem, konten G pasti ribut, konten B ga pernah nemu"
5/10/2022 9:08,budiaesaja,@OposisiCerdas Kaum LGBT gk sadar2 bahwa pemuja2nya akan meninggalkan saat mereka sakit hiv dll bahkan sampai meninggal..justru org2 yg selama ini dimusuhinya yg akan memandikan dan memakamkan jenazahnya
5/10/2022 9:08,ariesnawt,Mendukung LGBT = Murtad  https://t.co/gPslqDPQcZ
5/10/2022 9:08,Abah_tiar75,@Real_AdhiDompu @skipduludah @MautDzikrul @malakmalakmal Ya sekarang yg sdh bener2 mengamalkan dan menjalankan ajaran agama saja bs ditendang jadi bahan bakar neraka apalagi yg sdh menyimpang dari ajaran agama seperti LGBT 🙏🏼
5/10/2022 9:08,arrahmah,Waketum MUI Sesalkan Deddy Corbuzier Undang Pasangan Gay: Sama Saja Membantu Menyebarkan LGBT di Tanah Air @arrahmah #arrahmahcom  https://t.co/cwtfRX3XUa
5/10/2022 9:08,ksatriaretuit,"Selain untuk promosikan LGBT, saya merasa acara @corbuzier juga ajang cuci muka para pejabat korup.  https://t.co/R6nLunxLal"
5/10/2022 9:07,Yani03495310,"@BroAri6 @6undul0h Saya sependapat. LGBT mmg sangat bisa menular. Makanya hati2 bergaul, pilih2 komunitas pergaulan klo ga ingin tertular dan...ini susah sembuhnya krn bukan hanya fisik &amp; mental tapi ini juga menyangkut spiritual. Jadi dari keagamaan, ada kuasa kegelapan yg menguasai org tsb.🙏😊"
5/10/2022 9:07,YusufGBastiann,"@imlinee @kaitokid1422 @Yamaccha Toh, kalo kita setuju boleh diam atau ikut bersuara. Kalo gk setuju silahkan kontra. Kalo memang mengajak yg lain peduli tentang pemerkosaan,dll. Ya tdk perlu mengkritisi mereka yg lagi kritik lgbt, karena norma2 kehidupan harus ditegakkan Bukan begitu?"
5/10/2022 9:07,Mbahhardiman,@maspiyuaja Masalah LGBT ya
5/10/2022 9:07,Men4Ego,@estiningsihdwi Lah ibu maen Twitter. Twitter bukannya dukung LGBT bu?
5/10/2022 9:07,eunikenov,"Manusia itu diberi akal untuk bisa memilah mana yg baik dan mana yg nggak baik Kalau ada yg merasa podcast tersebut adalah salah satu seruan atau promosi tentang LGBT, nggak usah nunggu di take down, SKIP langsung sama diri sendiri, gitu aja kok repot?!"
